TIME,DATA_VALUE,retrieved_at
20230314,4.085,2026-08-24
20230315,4.169,2026-08-24
20230316,4.098,2026-08-24
20230317,4.11,2026-08-24
20230320,3.986,2026-08-24
20230321,4.016,2026-08-24
20230322,4.014,2026-08-24
20230323,3.97,2026-08-24
20230324,3.928,2026-08-24
20230327,3.989,2026-08-24
20230328,4.029,2026-08-24
20230329,4.027,2026-08-24
20230330,4.035,2026-08-24
20230331,4.074,2026-08-24
20230403,4.139,2026-08-24
20230404,4.081,2026-08-24
20230405,4.072,2026-08-24
20230406,4.022,2026-08-24
20230407,4.049,2026-08-24
20230410,4.004,2026-08-24
20230411,4.041,2026-08-24
20230412,4.042,2026-08-24
20230413,4.009,2026-08-24
20230414,4.022,2026-08-24
20230417,4.092,2026-08-24
20230418,4.101,2026-08-24
20230419,4.146,2026-08-24
20230420,4.146,2026-08-24
20230421,4.083,2026-08-24
20230424,4.051,2026-08-24
20230425,4.076,2026-08-24
20230426,4.069,2026-08-24
20230427,4.094,2026-08-24
20230428,4.105,2026-08-24
20230502,4.14,2026-08-24
20230503,4.094,2026-08-24
20230504,4.03,2026-08-24
20230508,4.079,2026-08-24
20230509,4.069,2026-08-24
20230510,4.086,2026-08-24
20230511,4.032,2026-08-24
20230512,4.035,2026-08-24
20230515,4.089,2026-08-24
20230516,4.056,2026-08-24
20230517,4.084,2026-08-24
20230518,4.123,2026-08-24
20230519,4.148,2026-08-24
20230522,4.127,2026-08-24
20230523,4.181,2026-08-24
20230524,4.183,2026-08-24
20230525,4.28,2026-08-24
20230526,4.328,2026-08-24
20230530,4.359,2026-08-24
20230531,4.262,2026-08-24
20230601,4.285,2026-08-24
20230602,4.244,2026-08-24
20230605,4.307,2026-08-24
20230607,4.273,2026-08-24
20230608,4.344,2026-08-24
20230609,4.309,2026-08-24
20230612,4.302,2026-08-24
20230613,4.297,2026-08-24
20230614,4.356,2026-08-24
20230615,4.437,2026-08-24
20230616,4.395,2026-08-24
20230619,4.39,2026-08-24
20230620,4.38,2026-08-24
20230621,4.378,2026-08-24
20230622,4.4,2026-08-24
20230623,4.419,2026-08-24
20230626,4.375,2026-08-24
20230627,4.348,2026-08-24
20230628,4.365,2026-08-24
20230629,4.391,2026-08-24
20230630,4.473,2026-08-24
20230703,4.421,2026-08-24
20230704,4.429,2026-08-24
20230705,4.425,2026-08-24
20230706,4.475,2026-08-24
20230707,4.534,2026-08-24
20230710,4.594,2026-08-24
20230711,4.502,2026-08-24
20230712,4.512,2026-08-24
20230713,4.408,2026-08-24
20230714,4.42,2026-08-24
20230717,4.414,2026-08-24
20230718,4.398,2026-08-24
20230719,4.341,2026-08-24
20230720,4.379,2026-08-24
20230721,4.399,2026-08-24
20230724,4.41,2026-08-24
20230725,4.435,2026-08-24
20230726,4.413,2026-08-24
20230727,4.374,2026-08-24
20230728,4.423,2026-08-24
20230731,4.467,2026-08-24
20230801,4.435,2026-08-24
20230802,4.466,2026-08-24
20230803,4.496,2026-08-24
20230804,4.519,2026-08-24
20230807,4.468,2026-08-24
20230808,4.424,2026-08-24
20230809,4.448,2026-08-24
20230810,4.464,2026-08-24
20230811,4.475,2026-08-24
20230814,4.52,2026-08-24
20230816,4.488,2026-08-24
20230817,4.561,2026-08-24
20230818,4.501,2026-08-24
20230821,4.563,2026-08-24
20230822,4.569,2026-08-24
20230823,4.536,2026-08-24
20230824,4.524,2026-08-24
20230825,4.554,2026-08-24
20230828,4.524,2026-08-24
20230829,4.503,2026-08-24
20230830,4.496,2026-08-24
20230831,4.473,2026-08-24
20230901,4.447,2026-08-24
20230904,4.498,2026-08-24
20230905,4.527,2026-08-24
20230906,4.521,2026-08-24
20230907,4.599,2026-08-24
20230908,4.552,2026-08-24
20230911,4.622,2026-08-24
20230912,4.621,2026-08-24
20230913,4.617,2026-08-24
20230914,4.596,2026-08-24
20230915,4.608,2026-08-24
20230918,4.648,2026-08-24
20230919,4.641,2026-08-24
20230920,4.645,2026-08-24
20230921,4.689,2026-08-24
20230922,4.65,2026-08-24
20230925,4.64,2026-08-24
20230926,4.654,2026-08-24
20230927,4.658,2026-08-24
20231004,4.871,2026-08-24
20231005,4.855,2026-08-24
20231006,4.796,2026-08-24
20231010,4.777,2026-08-24
20231011,4.735,2026-08-24
20231012,4.719,2026-08-24
20231013,4.748,2026-08-24
20231016,4.769,2026-08-24
20231017,4.787,2026-08-24
20231018,4.83,2026-08-24
20231019,4.872,2026-08-24
20231020,4.838,2026-08-24
20231023,4.861,2026-08-24
20231024,4.81,2026-08-24
20231025,4.844,2026-08-24
20231026,4.906,2026-08-24
20231027,4.884,2026-08-24
20231030,4.905,2026-08-24
20231031,4.908,2026-08-24
20231101,4.9,2026-08-24
20231102,4.811,2026-08-24
20231103,4.789,2026-08-24
20231106,4.721,2026-08-24
20231107,4.731,2026-08-24
20231108,4.715,2026-08-24
20231109,4.695,2026-08-24
20231110,4.711,2026-08-24
20231113,4.727,2026-08-24
20231114,4.704,2026-08-24
20231115,4.591,2026-08-24
20231116,4.541,2026-08-24
20231117,4.504,2026-08-24
20231120,4.469,2026-08-24
20231121,4.436,2026-08-24
20231122,4.45,2026-08-24
20231123,4.418,2026-08-24
20231124,4.443,2026-08-24
20231127,4.448,2026-08-24
20231128,4.397,2026-08-24
20231129,4.297,2026-08-24
20231130,4.319,2026-08-24
20231201,4.309,2026-08-24
20231204,4.252,2026-08-24
20231205,4.197,2026-08-24
20231206,4.17,2026-08-24
20231207,4.211,2026-08-24
20231208,4.167,2026-08-24
20231211,4.196,2026-08-24
20231212,4.171,2026-08-24
20231213,4.186,2026-08-24
20231214,3.98,2026-08-24
20231215,4.01,2026-08-24
20231218,4.005,2026-08-24
20231219,4.022,2026-08-24
20231220,3.975,2026-08-24
20231221,3.975,2026-08-24
20231222,3.972,2026-08-24
20231226,3.962,2026-08-24
20231227,3.958,2026-08-24
20231228,3.898,2026-08-24
20231229,3.898,2026-08-24
20240102,3.98,2026-08-24
20240103,4.017,2026-08-24
20240104,3.977,2026-08-24
20240105,4.032,2026-08-24
20240108,4.045,2026-08-24
20240109,4.004,2026-08-24
20240110,4.017,2026-08-24
20240111,3.976,2026-08-24
20240112,3.953,2026-08-24
20240115,3.939,2026-08-24
20240116,3.982,2026-08-24
20240117,4.025,2026-08-24
20240118,4.034,2026-08-24
20240119,4.058,2026-08-24
20240122,4.03,2026-08-24
20240123,4.041,2026-08-24
20240124,4.051,2026-08-24
20240125,4.061,2026-08-24
20240126,4.01,2026-08-24
20240129,4.051,2026-08-24
20240130,4.009,2026-08-24
20240131,4.002,2026-08-24
20240201,4.001,2026-08-24
20240202,3.982,2026-08-24
20240205,4.047,2026-08-24
20240206,4.028,2026-08-24
20240207,4.019,2026-08-24
20240208,4.034,2026-08-24
20240213,4.074,2026-08-24
20240214,4.141,2026-08-24
20240215,4.117,2026-08-24
20240216,4.115,2026-08-24
20240219,4.102,2026-08-24
20240220,4.105,2026-08-24
20240221,4.09,2026-08-24
20240222,4.023,2026-08-24
20240223,4.045,2026-08-24
20240226,4.005,2026-08-24
20240227,4.025,2026-08-24
20240228,4.015,2026-08-24
20240229,4.037,2026-08-24
20240304,4.008,2026-08-24
20240305,3.992,2026-08-24
20240306,3.962,2026-08-24
20240307,3.959,2026-08-24
20240308,3.91,2026-08-24
20240311,3.914,2026-08-24
20240312,3.917,2026-08-24
20240313,3.899,2026-08-24
20240314,3.922,2026-08-24
20240315,3.953,2026-08-24
20240318,3.993,2026-08-24
20240319,4.022,2026-08-24
20240320,4.006,2026-08-24
20240321,3.942,2026-08-24
20240322,3.918,2026-08-24
20240325,3.915,2026-08-24
20240326,3.923,2026-08-24
20240327,3.903,2026-08-24
20240328,3.903,2026-08-24
20240329,3.926,2026-08-24
20240401,3.896,2026-08-24
20240402,3.926,2026-08-24
20240403,3.927,2026-08-24
20240404,3.919,2026-08-24
20240405,3.902,2026-08-24
20240408,3.945,2026-08-24
20240409,3.953,2026-08-24
20240411,4.016,2026-08-24
20240412,3.961,2026-08-24
20240415,3.983,2026-08-24
20240416,4.01,2026-08-24
20240417,4.007,2026-08-24
20240418,3.96,2026-08-24
20240419,3.982,2026-08-24
20240422,4.019,2026-08-24
20240423,3.992,2026-08-24
20240424,4.004,2026-08-24
20240425,4.029,2026-08-24
20240426,4.012,2026-08-24
20240429,4.024,2026-08-24
20240430,3.995,2026-08-24
20240502,3.972,2026-08-24
20240503,3.958,2026-08-24
20240507,3.912,2026-08-24
20240508,3.901,2026-08-24
20240509,3.913,2026-08-24
20240510,3.894,2026-08-24
20240513,3.904,2026-08-24
20240514,3.9,2026-08-24
20240516,3.82,2026-08-24
20240517,3.825,2026-08-24
20240520,3.853,2026-08-24
20240521,3.853,2026-08-24
20240522,3.848,2026-08-24
20240523,3.84,2026-08-24
20240524,3.861,2026-08-24
20240527,3.851,2026-08-24
20240528,3.828,2026-08-24
20240529,3.855,2026-08-24
20240530,3.867,2026-08-24
20240531,3.871,2026-08-24
20240603,3.853,2026-08-24
20240604,3.81,2026-08-24
20240605,3.771,2026-08-24
20240607,3.736,2026-08-24
20240610,3.782,2026-08-24
20240611,3.775,2026-08-24
20240612,3.745,2026-08-24
20240613,3.718,2026-08-24
20240614,3.694,2026-08-24
20240617,3.662,2026-08-24
20240618,3.666,2026-08-24
20240619,3.62,2026-08-24
20240620,3.648,2026-08-24
20240621,3.637,2026-08-24
20240624,3.656,2026-08-24
20240625,3.662,2026-08-24
20240626,3.676,2026-08-24
20240627,3.684,2026-08-24
20240628,3.658,2026-08-24
20240701,3.681,2026-08-24
20240702,3.634,2026-08-24
20240703,3.624,2026-08-24
20240704,3.591,2026-08-24
20240705,3.582,2026-08-24
20240708,3.58,2026-08-24
20240709,3.572,2026-08-24
20240710,3.576,2026-08-24
20240711,3.614,2026-08-24
20240712,3.552,2026-08-24
20240715,3.538,2026-08-24
20240716,3.496,2026-08-24
20240717,3.509,2026-08-24
20240718,3.513,2026-08-24
20240719,3.525,2026-08-24
20240722,3.522,2026-08-24
20240723,3.533,2026-08-24
20240724,3.509,2026-08-24
20240725,3.484,2026-08-24
20240726,3.482,2026-08-24
20240729,3.434,2026-08-24
20240730,3.451,2026-08-24
20240731,3.459,2026-08-24
20240801,3.431,2026-08-24
20240802,3.394,2026-08-24
20240805,3.271,2026-08-24
20240806,3.398,2026-08-24
20240807,3.397,2026-08-24
20240808,3.38,2026-08-24
20240809,3.409,2026-08-24
20240812,3.421,2026-08-24
20240813,3.395,2026-08-24
20240814,3.37,2026-08-24
20240816,3.415,2026-08-24
20240819,3.424,2026-08-24
20240820,3.442,2026-08-24
20240821,3.439,2026-08-24
20240822,3.422,2026-08-24
20240823,3.439,2026-08-24
20240826,3.414,2026-08-24
20240827,3.465,2026-08-24
20240828,3.456,2026-08-24
20240829,3.484,2026-08-24
20240830,3.503,2026-08-24
20240902,3.542,2026-08-24
20240903,3.545,2026-08-24
20240904,3.497,2026-08-24
20240905,3.48,2026-08-24
20240906,3.46,2026-08-24
20240909,3.471,2026-08-24
20240910,3.451,2026-08-24
20240911,3.406,2026-08-24
20240912,3.449,2026-08-24
20240913,3.41,2026-08-24
20240919,3.432,2026-08-24
20240920,3.426,2026-08-24
20240923,3.449,2026-08-24
20240924,3.439,2026-08-24
20240925,3.401,2026-08-24
20240926,3.395,2026-08-24
20240927,3.409,2026-08-24
20240930,3.397,2026-08-24
20241002,3.37,2026-08-24
20241004,3.415,2026-08-24
20241007,3.546,2026-08-24
20241008,3.517,2026-08-24
20241010,3.542,2026-08-24
20241011,3.523,2026-08-24
20241014,3.509,2026-08-24
20241015,3.475,2026-08-24
20241016,3.452,2026-08-24
20241017,3.467,2026-08-24
20241018,3.48,2026-08-24
20241021,3.471,2026-08-24
20241022,3.512,2026-08-24
20241023,3.508,2026-08-24
20241024,3.46,2026-08-24
20241025,3.451,2026-08-24
20241028,3.503,2026-08-24
20241029,3.504,2026-08-24
20241030,3.502,2026-08-24
20241031,3.503,2026-08-24
20241101,3.507,2026-08-24
20241104,3.507,2026-08-24
20241105,3.491,2026-08-24
20241106,3.529,2026-08-24
20241107,3.492,2026-08-24
20241108,3.461,2026-08-24
20241111,3.471,2026-08-24
20241112,3.467,2026-08-24
20241113,3.501,2026-08-24
20241114,3.492,2026-08-24
20241115,3.506,2026-08-24
20241118,3.482,2026-08-24
20241119,3.457,2026-08-24
20241120,3.438,2026-08-24
20241121,3.396,2026-08-24
20241122,3.385,2026-08-24
20241125,3.342,2026-08-24
20241126,3.343,2026-08-24
20241127,3.316,2026-08-24
20241128,3.22,2026-08-24
20241129,3.194,2026-08-24
20241202,3.156,2026-08-24
20241203,3.169,2026-08-24
20241204,3.21,2026-08-24
20241205,3.194,2026-08-24
20241206,3.212,2026-08-24
20241209,3.173,2026-08-24
20241210,3.175,2026-08-24
20241211,3.188,2026-08-24
20241212,3.2,2026-08-24
20241213,3.197,2026-08-24
20241216,3.212,2026-08-24
20241217,3.279,2026-08-24
20241218,3.203,2026-08-24
20241219,3.275,2026-08-24
20241220,3.3,2026-08-24
20241223,3.292,2026-08-24
20241224,3.308,2026-08-24
20241226,3.33,2026-08-24
20241227,3.321,2026-08-24
20241230,3.285,2026-08-24
20241231,3.284,2026-08-24
20250102,3.197,2026-08-24
20250103,3.17,2026-08-24
20250106,3.202,2026-08-24
20250107,3.187,2026-08-24
20250108,3.182,2026-08-24
20250109,3.174,2026-08-24
20250110,3.22,2026-08-24
20250113,3.306,2026-08-24
20250114,3.292,2026-08-24
20250115,3.315,2026-08-24
20250116,3.276,2026-08-24
20250117,3.241,2026-08-24
20250120,3.268,2026-08-24
20250121,3.227,2026-08-24
20250122,3.227,2026-08-24
20250123,3.218,2026-08-24
20250124,3.21,2026-08-24
20250131,3.204,2026-08-24
20250203,3.196,2026-08-24
20250204,3.208,2026-08-24
20250205,3.198,2026-08-24
20250206,3.196,2026-08-24
20250207,3.242,2026-08-24
20250210,3.239,2026-08-24
20250211,3.228,2026-08-24
20250212,3.238,2026-08-24
20250213,3.227,2026-08-24
20250214,3.208,2026-08-24
20250217,3.215,2026-08-24
20250218,3.224,2026-08-24
20250219,3.214,2026-08-24
20250220,3.212,2026-08-24
20250221,3.2,2026-08-24
20250224,3.191,2026-08-24
20250225,3.178,2026-08-24
20250226,3.168,2026-08-24
20250227,3.172,2026-08-24
20250228,3.157,2026-08-24
20250304,3.132,2026-08-24
20250305,3.151,2026-08-24
20250306,3.174,2026-08-24
20250307,3.144,2026-08-24
20250310,3.166,2026-08-24
20250311,3.131,2026-08-24
20250312,3.127,2026-08-24
20250313,3.138,2026-08-24
20250314,3.161,2026-08-24
20250317,3.171,2026-08-24
20250318,3.168,2026-08-24
20250319,3.184,2026-08-24
20250320,3.168,2026-08-24
20250321,3.165,2026-08-24
20250324,3.171,2026-08-24
20250325,3.179,2026-08-24
20250326,3.187,2026-08-24
20250327,3.182,2026-08-24
20250328,3.184,2026-08-24
20250331,3.14,2026-08-24
20250401,3.153,2026-08-24
20250402,3.151,2026-08-24
20250403,3.101,2026-08-24
20250404,3.035,2026-08-24
20250407,2.986,2026-08-24
20250408,2.995,2026-08-24
20250409,3.01,2026-08-24
20250410,3.017,2026-08-24
20250411,2.996,2026-08-24
20250414,2.998,2026-08-24
20250415,2.984,2026-08-24
20250416,2.941,2026-08-24
20250417,2.968,2026-08-24
20250418,2.942,2026-08-24
20250421,2.918,2026-08-24
20250422,2.923,2026-08-24
20250423,2.927,2026-08-24
20250424,2.93,2026-08-24
20250425,2.901,2026-08-24
20250428,2.909,2026-08-24
20250429,2.903,2026-08-24
20250430,2.868,2026-08-24
20250502,2.872,2026-08-24
20250507,2.846,2026-08-24
20250508,2.867,2026-08-24
20250509,2.91,2026-08-24
20250512,2.91,2026-08-24
20250513,2.939,2026-08-24
20250514,2.924,2026-08-24
20250515,2.931,2026-08-24
20250516,2.896,2026-08-24
20250519,2.935,2026-08-24
20250520,2.907,2026-08-24
20250521,2.921,2026-08-24
20250522,2.917,2026-08-24
20250523,2.921,2026-08-24
20250526,2.926,2026-08-24
20250527,2.913,2026-08-24
20250528,2.893,2026-08-24
20250529,2.914,2026-08-24
20250530,2.917,2026-08-24
20250602,2.916,2026-08-24
20250604,2.982,2026-08-24
20250605,2.973,2026-08-24
20250609,2.96,2026-08-24
20250610,2.955,2026-08-24
20250611,2.974,2026-08-24
20250612,2.972,2026-08-24
20250613,2.997,2026-08-24
20250616,3.016,2026-08-24
20250617,2.986,2026-08-24
20250618,3,2026-08-24
20250619,3.005,2026-08-24
20250620,2.996,2026-08-24
20250623,3.019,2026-08-24
20250624,2.983,2026-08-24
20250625,2.981,2026-08-24
20250626,2.969,2026-08-24
20250627,2.967,2026-08-24
20250630,2.963,2026-08-24
20250701,2.959,2026-08-24
20250702,2.981,2026-08-24
20250703,2.952,2026-08-24
20250704,2.965,2026-08-24
20250707,2.973,2026-08-24
20250708,2.968,2026-08-24
20250709,2.967,2026-08-24
20250710,2.928,2026-08-24
20250711,2.938,2026-08-24
20250714,2.959,2026-08-24
20250715,2.953,2026-08-24
20250716,2.95,2026-08-24
20250717,2.968,2026-08-24
20250718,2.961,2026-08-24
20250721,2.948,2026-08-24
20250722,2.952,2026-08-24
20250723,2.95,2026-08-24
20250724,2.96,2026-08-24
20250725,2.974,2026-08-24
20250728,2.958,2026-08-24
20250729,2.952,2026-08-24
20250730,2.946,2026-08-24
20250731,2.952,2026-08-24
20250801,2.97,2026-08-24
20250804,2.917,2026-08-24
20250805,2.917,2026-08-24
20250806,2.918,2026-08-24
20250807,2.901,2026-08-24
20250808,2.902,2026-08-24
20250811,2.909,2026-08-24
20250812,2.917,2026-08-24
20250813,2.907,2026-08-24
20250814,2.896,2026-08-24
20250818,2.912,2026-08-24
20250819,2.924,2026-08-24
20250820,2.923,2026-08-24
20250821,2.921,2026-08-24
20250822,2.932,2026-08-24
20250825,2.915,2026-08-24
20250826,2.902,2026-08-24
20250827,2.887,2026-08-24
20250828,2.898,2026-08-24
20250829,2.906,2026-08-24
20250901,2.913,2026-08-24
20250902,2.924,2026-08-24
20250903,2.946,2026-08-24
20250904,2.943,2026-08-24
20250905,2.931,2026-08-24
20250908,2.918,2026-08-24
20250909,2.898,2026-08-24
20250910,2.902,2026-08-24
20250911,2.892,2026-08-24
20250912,2.901,2026-08-24
20250915,2.909,2026-08-24
20250916,2.885,2026-08-24
20250917,2.881,2026-08-24
20250918,2.868,2026-08-24
20250919,2.898,2026-08-24
20250922,2.912,2026-08-24
20250923,2.912,2026-08-24
20250924,2.935,2026-08-24
20250925,2.969,2026-08-24
20250926,3.001,2026-08-24
20250929,3.004,2026-08-24
20250930,3.022,2026-08-24
20251001,3.033,2026-08-24
20251002,3.019,2026-08-24
20251010,3.026,2026-08-24
20251013,2.995,2026-08-24
20251014,2.975,2026-08-24
20251015,2.966,2026-08-24
20251016,3.004,2026-08-24
20251017,2.99,2026-08-24
20251020,3.004,2026-08-24
20251021,3.024,2026-08-24
20251022,2.999,2026-08-24
20251023,3.027,2026-08-24
20251024,3.013,2026-08-24
20251027,3.036,2026-08-24
20251028,3.047,2026-08-24
20251029,3.085,2026-08-24
20251030,3.135,2026-08-24
20251031,3.122,2026-08-24
20251103,3.147,2026-08-24
20251104,3.136,2026-08-24
20251105,3.169,2026-08-24
20251106,3.232,2026-08-24
20251107,3.286,2026-08-24
20251110,3.261,2026-08-24
20251111,3.236,2026-08-24
20251112,3.331,2026-08-24
20251113,3.345,2026-08-24
20251114,3.365,2026-08-24
20251117,3.342,2026-08-24
20251118,3.309,2026-08-24
20251119,3.308,2026-08-24
20251120,3.34,2026-08-24
20251121,3.308,2026-08-24
20251124,3.338,2026-08-24
20251125,3.334,2026-08-24
20251126,3.328,2026-08-24
20251127,3.446,2026-08-24
20251128,3.428,2026-08-24
20251201,3.481,2026-08-24
20251202,3.463,2026-08-24
20251203,3.484,2026-08-24
20251204,3.474,2026-08-24
20251205,3.453,2026-08-24
20251208,3.492,2026-08-24
20251209,3.545,2026-08-24
20251210,3.574,2026-08-24
20251211,3.585,2026-08-24
20251212,3.582,2026-08-24
20251215,3.499,2026-08-24
20251216,3.507,2026-08-24
20251217,3.507,2026-08-24
20251218,3.484,2026-08-24
20251219,3.523,2026-08-24
20251222,3.513,2026-08-24
20251223,3.5,2026-08-24
20251224,3.475,2026-08-24
20251226,3.489,2026-08-24
20251229,3.47,2026-08-24
20251230,3.476,2026-08-24
20251231,3.476,2026-08-24
20260102,3.459,2026-08-24
20260105,3.457,2026-08-24
20260106,3.46,2026-08-24
20260107,3.423,2026-08-24
20260108,3.418,2026-08-24
20260109,3.445,2026-08-24
20260112,3.469,2026-08-24
20260113,3.486,2026-08-24
20260114,3.481,2026-08-24
20260115,3.565,2026-08-24
20260116,3.56,2026-08-24
20260119,3.599,2026-08-24
20260120,3.653,2026-08-24
20260121,3.624,2026-08-24
20260122,3.615,2026-08-24
20260123,3.644,2026-08-24
20260126,3.611,2026-08-24
20260127,3.607,2026-08-24
20260128,3.589,2026-08-24
20260129,3.626,2026-08-24
20260130,3.658,2026-08-24
20260202,3.668,2026-08-24
20260203,3.708,2026-08-24
20260204,3.731,2026-08-24
20260205,3.724,2026-08-24
20260206,3.755,2026-08-24
20260209,3.787,2026-08-24
20260210,3.759,2026-08-24
20260211,3.746,2026-08-24
20260212,3.716,2026-08-24
20260213,3.705,2026-08-24
20260219,3.735,2026-08-24
20260220,3.718,2026-08-24
20260223,3.725,2026-08-24
20260224,3.73,2026-08-24
20260225,3.705,2026-08-24
20260226,3.653,2026-08-24
20260227,3.637,2026-08-24
20260303,3.769,2026-08-24
20260304,3.8,2026-08-24
20260305,3.777,2026-08-24
20260306,3.815,2026-08-24
20260309,3.997,2026-08-24
20260310,3.874,2026-08-24
20260311,3.845,2026-08-24
20260312,3.866,2026-08-24
20260313,3.919,2026-08-24
20260316,3.887,2026-08-24
20260317,3.906,2026-08-24
20260318,3.855,2026-08-24
20260319,3.915,2026-08-24
20260320,3.991,2026-08-24
20260323,4.197,2026-08-24
20260324,4.121,2026-08-24
20260325,4.158,2026-08-24
20260326,4.156,2026-08-24
20260327,4.182,2026-08-24
20260330,4.157,2026-08-24
20260331,4.166,2026-08-24
20260401,4.011,2026-08-24
20260402,4.114,2026-08-24
20260403,4.093,2026-08-24
20260406,4.081,2026-08-24
20260407,4.107,2026-08-24
20260408,3.973,2026-08-24
20260409,3.999,2026-08-24
20260410,4.018,2026-08-24
20260413,4.043,2026-08-24
20260414,4.005,2026-08-24
20260415,3.995,2026-08-24
20260416,4.005,2026-08-24
20260417,4.037,2026-08-24
20260420,4.016,2026-08-24
20260421,3.994,2026-08-24
20260422,4.028,2026-08-24
20260423,4.107,2026-08-24
20260424,4.145,2026-08-24
20260427,4.147,2026-08-24
20260428,4.182,2026-08-24
20260429,4.185,2026-08-24
20260430,4.248,2026-08-24
20260504,4.268,2026-08-24
20260506,4.249,2026-08-24
20260507,4.199,2026-08-24
20260508,4.218,2026-08-24
20260511,4.245,2026-08-24
20260512,4.311,2026-08-24
20260513,4.273,2026-08-24
20260514,4.284,2026-08-24
20260515,4.391,2026-08-24
20260518,4.381,2026-08-24
20260519,4.377,2026-08-24
20260520,4.386,2026-08-24
20260521,4.381,2026-08-24
20260522,4.361,2026-08-24
20260526,4.295,2026-08-24
20260527,4.336,2026-08-24
20260528,4.384,2026-08-24
20260529,4.353,2026-08-24
20260601,4.41,2026-08-24
20260602,4.397,2026-08-24
20260604,4.48,2026-08-24
20260605,4.501,2026-08-24
20260608,4.565,2026-08-24
20260609,4.492,2026-08-24
20260610,4.499,2026-08-24
20260611,4.515,2026-08-24
20260612,4.433,2026-08-24
20260615,4.373,2026-08-24
20260616,4.348,2026-08-24
20260617,4.345,2026-08-24
20260618,4.381,2026-08-24
20260619,4.419,2026-08-24
20260622,4.442,2026-08-24
20260623,4.417,2026-08-24
20260624,4.428,2026-08-24
20260625,4.403,2026-08-24
20260626,4.38,2026-08-24
20260629,4.396,2026-08-24
20260630,4.375,2026-08-24
